timestamp,setup_id,ea_version,symbol,timeframe,direction,bid,ask,spread_points,bar_time,breakout_level,lookback_bars,mindset,filter_decision,filter_reason,did_enter
2025.06.06 14:24:11,XAUUSDg_PERIOD_M5_20250606_1420_SELL_888999,fix4,XAUUSDg,PERIOD_M5,SELL,3316.80,3317.50,78,2025.06.06 14:20,3323.05,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.06 18:13:50,XAUUSDg_PERIOD_M5_20250606_1810_SELL_888999,fix4,XAUUSDg,PERIOD_M5,SELL,3314.65,3315.20,54,2025.06.06 18:10,3316.07,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.06 19:32:44,XAUUSDg_PERIOD_M5_20250606_1930_SELL_888999,fix4,XAUUSDg,PERIOD_M5,SELL,3313.05,3313.55,56,2025.06.06 19:30,3313.34,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.06 20:01:27,XAUUSDg_PERIOD_M5_20250606_2000_SELL_888999,fix4,XAUUSDg,PERIOD_M5,SELL,3310.97,3311.57,61,2025.06.06 20:00,3311.09,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.06 20:05:48,XAUUSDg_PERIOD_M5_20250606_2005_SELL_888999,fix4,XAUUSDg,PERIOD_M5,SELL,3308.00,3308.55,55,2025.06.06 20:05,3309.53,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.09 01:57:41,XAUUSDg_PERIOD_M5_20250609_0155_SELL_888999,fix4,XAUUSDg,PERIOD_M5,SELL,3297.93,3298.50,65,2025.06.09 01:55,3297.95,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.09 01:59:31,XAUUSDg_PERIOD_M5_20250609_0155_SELL_888999,fix4,XAUUSDg,PERIOD_M5,SELL,3295.50,3296.14,62,2025.06.09 01:55,3297.95,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.11 12:30:19,XAUUSDg_PERIOD_M5_20250611_1230_BUY_888999,fix4,XAUUSDg,PERIOD_M5,BUY,3351.76,3353.64,246,2025.06.11 12:30,3346.55,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.11 12:33:30,XAUUSDg_PERIOD_M5_20250611_1230_BUY_888999,fix4,XAUUSDg,PERIOD_M5,BUY,3355.94,3356.65,161,2025.06.11 12:30,3346.55,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.11 12:35:39,XAUUSDg_PERIOD_M5_20250611_1235_BUY_888999,fix4,XAUUSDg,PERIOD_M5,BUY,3357.73,3358.50,75,2025.06.11 12:35,3357.05,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.11 12:36:45,XAUUSDg_PERIOD_M5_20250611_1235_BUY_888999,fix4,XAUUSDg,PERIOD_M5,BUY,3359.75,3360.45,65,2025.06.11 12:35,3357.05,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.12 10:37:42,XAUUSDg_PERIOD_M5_20250612_1035_BUY_888999,fix4,XAUUSDg,PERIOD_M5,BUY,3384.64,3385.24,63,2025.06.12 10:35,3383.32,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.12 11:03:29,XAUUSDg_PERIOD_M5_20250612_1100_BUY_888999,fix4,XAUUSDg,PERIOD_M5,BUY,3386.45,3386.93,52,2025.06.12 11:00,3385.66,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.12 12:38:27,XAUUSDg_PERIOD_M5_20250612_1235_BUY_888999,fix4,XAUUSDg,PERIOD_M5,BUY,3388.35,3389.10,65,2025.06.12 12:35,3388.36,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.12 13:02:55,XAUUSDg_PERIOD_M5_20250612_1300_BUY_888999,fix4,XAUUSDg,PERIOD_M5,BUY,3389.70,3390.40,65,2025.06.12 13:00,3390.28,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.12 13:04:48,XAUUSDg_PERIOD_M5_20250612_1300_BUY_888999,fix4,XAUUSDg,PERIOD_M5,BUY,3392.36,3392.91,55,2025.06.12 13:00,3390.28,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.12 13:41:32,XAUUSDg_PERIOD_M5_20250612_1340_BUY_888999,fix4,XAUUSDg,PERIOD_M5,BUY,3394.64,3395.30,67,2025.06.12 13:40,3393.65,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.12 13:43:03,XAUUSDg_PERIOD_M5_20250612_1340_BUY_888999,fix4,XAUUSDg,PERIOD_M5,BUY,3396.47,3397.14,66,2025.06.12 13:40,3393.65,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.12 13:44:35,XAUUSDg_PERIOD_M5_20250612_1340_BUY_888999,fix4,XAUUSDg,PERIOD_M5,BUY,3398.51,3399.10,61,2025.06.12 13:40,3393.65,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.13 01:05:45,XAUUSDg_PERIOD_M5_20250613_0105_BUY_888999,fix4,XAUUSDg,PERIOD_M5,BUY,3420.35,3420.93,59,2025.06.13 01:05,3420.91,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.13 01:13:53,XAUUSDg_PERIOD_M5_20250613_0110_BUY_888999,fix4,XAUUSDg,PERIOD_M5,BUY,3422.53,3423.10,56,2025.06.13 01:10,3420.91,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.13 01:15:09,XAUUSDg_PERIOD_M5_20250613_0115_BUY_888999,fix4,XAUUSDg,PERIOD_M5,BUY,3424.86,3425.61,59,2025.06.13 01:15,3425.45,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.13 01:19:17,XAUUSDg_PERIOD_M5_20250613_0115_BUY_888999,fix4,XAUUSDg,PERIOD_M5,BUY,3426.41,3427.10,52,2025.06.13 01:15,3425.45,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.13 01:21:17,XAUUSDg_PERIOD_M5_20250613_0120_BUY_888999,fix4,XAUUSDg,PERIOD_M5,BUY,3428.26,3428.90,63,2025.06.13 01:20,3426.86,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.13 01:44:25,XAUUSDg_PERIOD_M5_20250613_0140_BUY_888999,fix4,XAUUSDg,PERIOD_M5,BUY,3429.93,3430.50,63,2025.06.13 01:40,3430.05,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.13 01:46:46,XAUUSDg_PERIOD_M5_20250613_0145_BUY_888999,fix4,XAUUSDg,PERIOD_M5,BUY,3431.95,3432.51,54,2025.06.13 01:45,3430.70,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.13 02:24:16,XAUUSDg_PERIOD_M5_20250613_0220_BUY_888999,fix4,XAUUSDg,PERIOD_M5,BUY,3433.97,3434.64,70,2025.06.13 02:20,3433.14,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.13 02:33:35,XAUUSDg_PERIOD_M5_20250613_0230_BUY_888999,fix4,XAUUSDg,PERIOD_M5,BUY,3438.65,3439.22,57,2025.06.13 02:30,3435.75,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.13 02:54:01,XAUUSDg_PERIOD_M5_20250613_0250_BUY_888999,fix4,XAUUSDg,PERIOD_M5,BUY,3440.39,3441.03,65,2025.06.13 02:50,3439.93,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.13 02:55:04,XAUUSDg_PERIOD_M5_20250613_0255_BUY_888999,fix4,XAUUSDg,PERIOD_M5,BUY,3442.30,3442.84,63,2025.06.13 02:55,3442.66,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.13 13:35:40,XAUUSDg_PERIOD_M5_20250613_1335_BUY_888999,fix4,XAUUSDg,PERIOD_M5,BUY,3445.01,3445.61,61,2025.06.13 13:35,3444.30,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.17 14:37:15,XAUUSDg_PERIOD_M5_20250617_1435_SELL_888999,fix4,XAUUSDg,PERIOD_M5,SELL,3368.70,3368.80,74,2025.06.17 14:35,3374.22,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.17 14:38:22,XAUUSDg_PERIOD_M5_20250617_1435_SELL_888999,fix4,XAUUSDg,PERIOD_M5,SELL,3366.45,3367.15,74,2025.06.17 14:35,3374.22,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.19 06:21:57,XAUUSDg_PERIOD_M5_20250619_0620_SELL_888999,fix4,XAUUSDg,PERIOD_M5,SELL,3350.74,3351.30,59,2025.06.19 06:20,3350.99,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.19 06:30:15,XAUUSDg_PERIOD_M5_20250619_0630_SELL_888999,fix4,XAUUSDg,PERIOD_M5,SELL,3348.76,3349.45,69,2025.06.19 06:30,3349.39,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.23 12:31:32,XAUUSDg_PERIOD_M5_20250623_1230_SELL_888999,fix4,XAUUSDg,PERIOD_M5,SELL,3358.70,3359.30,62,2025.06.23 12:30,3358.74,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.23 12:37:17,XAUUSDg_PERIOD_M5_20250623_1235_SELL_888999,fix4,XAUUSDg,PERIOD_M5,SELL,3357.05,3357.63,56,2025.06.23 12:35,3358.05,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.24 05:33:32,XAUUSDg_PERIOD_M5_20250624_0530_SELL_888999,fix4,XAUUSDg,PERIOD_M5,SELL,3337.43,3338.03,61,2025.06.24 05:30,3337.55,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.24 05:37:48,XAUUSDg_PERIOD_M5_20250624_0535_SELL_888999,fix4,XAUUSDg,PERIOD_M5,SELL,3333.66,3334.35,62,2025.06.24 05:35,3336.55,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.24 05:47:17,XAUUSDg_PERIOD_M5_20250624_0545_SELL_888999,fix4,XAUUSDg,PERIOD_M5,SELL,3329.90,3330.87,75,2025.06.24 05:45,3331.72,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.24 05:52:50,XAUUSDg_PERIOD_M5_20250624_0550_SELL_888999,fix4,XAUUSDg,PERIOD_M5,SELL,3328.22,3328.86,63,2025.06.24 05:50,3329.51,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.24 06:10:26,XAUUSDg_PERIOD_M5_20250624_0610_SELL_888999,fix4,XAUUSDg,PERIOD_M5,SELL,3326.30,3326.91,63,2025.06.24 06:10,3326.38,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.24 06:15:06,XAUUSDg_PERIOD_M5_20250624_0615_SELL_888999,fix4,XAUUSDg,PERIOD_M5,SELL,3324.11,3324.75,75,2025.06.24 06:15,3324.15,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.24 06:28:22,XAUUSDg_PERIOD_M5_20250624_0625_SELL_888999,fix4,XAUUSDg,PERIOD_M5,SELL,3322.01,3322.57,55,2025.06.24 06:25,3323.23,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.24 06:35:02,XAUUSDg_PERIOD_M5_20250624_0635_SELL_888999,fix4,XAUUSDg,PERIOD_M5,SELL,3318.15,3318.80,65,2025.06.24 06:35,3318.20,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.24 06:35:29,XAUUSDg_PERIOD_M5_20250624_0635_SELL_888999,fix4,XAUUSDg,PERIOD_M5,SELL,3316.39,3317.03,63,2025.06.24 06:35,3318.20,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.24 12:14:03,XAUUSDg_PERIOD_M5_20250624_1210_SELL_888999,fix4,XAUUSDg,PERIOD_M5,SELL,3312.35,3312.99,65,2025.06.24 12:10,3317.65,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.24 12:30:50,XAUUSDg_PERIOD_M5_20250624_1230_SELL_888999,fix4,XAUUSDg,PERIOD_M5,SELL,3310.47,3311.14,66,2025.06.24 12:30,3310.97,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.24 12:31:22,XAUUSDg_PERIOD_M5_20250624_1230_SELL_888999,fix4,XAUUSDg,PERIOD_M5,SELL,3308.55,3309.09,48,2025.06.24 12:30,3310.97,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.24 12:35:16,XAUUSDg_PERIOD_M5_20250624_1235_SELL_888999,fix4,XAUUSDg,PERIOD_M5,SELL,3305.64,3306.18,54,2025.06.24 12:35,3306.53,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.24 13:36:55,XAUUSDg_PERIOD_M5_20250624_1335_SELL_888999,fix4,XAUUSDg,PERIOD_M5,SELL,3303.59,3304.10,51,2025.06.24 13:35,3304.41,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.24 13:37:24,XAUUSDg_PERIOD_M5_20250624_1335_SELL_888999,fix4,XAUUSDg,PERIOD_M5,SELL,3301.40,3302.05,55,2025.06.24 13:35,3304.41,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.24 13:40:06,XAUUSDg_PERIOD_M5_20250624_1340_SELL_888999,fix4,XAUUSDg,PERIOD_M5,SELL,3299.15,3299.85,70,2025.06.24 13:40,3299.61,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.24 13:40:52,XAUUSDg_PERIOD_M5_20250624_1340_SELL_888999,fix4,XAUUSDg,PERIOD_M5,SELL,3297.03,3297.60,55,2025.06.24 13:40,3299.61,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.27 12:10:20,XAUUSDg_PERIOD_M5_20250627_1210_SELL_888999,fix4,XAUUSDg,PERIOD_M5,SELL,3273.55,3274.34,78,2025.06.27 12:10,3273.91,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.27 12:36:08,XAUUSDg_PERIOD_M5_20250627_1235_SELL_888999,fix4,XAUUSDg,PERIOD_M5,SELL,3271.68,3272.32,60,2025.06.27 12:35,3272.13,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.27 12:59:49,XAUUSDg_PERIOD_M5_20250627_1255_SELL_888999,fix4,XAUUSDg,PERIOD_M5,SELL,3269.43,3270.01,54,2025.06.27 12:55,3269.72,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.27 13:01:41,XAUUSDg_PERIOD_M5_20250627_1300_SELL_888999,fix4,XAUUSDg,PERIOD_M5,SELL,3266.40,3266.97,67,2025.06.27 13:00,3269.32,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.27 13:03:29,XAUUSDg_PERIOD_M5_20250627_1300_SELL_888999,fix4,XAUUSDg,PERIOD_M5,SELL,3264.20,3264.80,60,2025.06.27 13:00,3269.32,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.27 13:12:40,XAUUSDg_PERIOD_M5_20250627_1310_SELL_888999,fix4,XAUUSDg,PERIOD_M5,SELL,3262.05,3262.72,66,2025.06.27 13:10,3262.57,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.27 13:20:29,XAUUSDg_PERIOD_M5_20250627_1320_SELL_888999,fix4,XAUUSDg,PERIOD_M5,SELL,3260.14,3260.78,62,2025.06.27 13:20,3260.19,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.27 13:24:04,XAUUSDg_PERIOD_M5_20250627_1320_SELL_888999,fix4,XAUUSDg,PERIOD_M5,SELL,3258.36,3259.02,72,2025.06.27 13:20,3260.19,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.06.27 13:27:45,XAUUSDg_PERIOD_M5_20250627_1325_SELL_888999,fix4,XAUUSDg,PERIOD_M5,SELL,3256.72,3257.36,65,2025.06.27 13:25,3257.18,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.07.01 05:30:12,XAUUSDg_PERIOD_M5_20250701_0530_BUY_888999,fix4,XAUUSDg,PERIOD_M5,BUY,3329.43,3330.05,57,2025.07.01 05:30,3329.89,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.07.01 05:35:57,XAUUSDg_PERIOD_M5_20250701_0535_BUY_888999,fix4,XAUUSDg,PERIOD_M5,BUY,3331.72,3332.35,63,2025.07.01 05:35,3331.36,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.07.01 06:50:39,XAUUSDg_PERIOD_M5_20250701_0650_BUY_888999,fix4,XAUUSDg,PERIOD_M5,BUY,3333.85,3334.36,52,2025.07.01 06:50,3333.65,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.07.01 07:13:31,XAUUSDg_PERIOD_M5_20250701_0710_BUY_888999,fix4,XAUUSDg,PERIOD_M5,BUY,3336.34,3336.82,48,2025.07.01 07:10,3334.35,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.07.01 07:16:48,XAUUSDg_PERIOD_M5_20250701_0715_BUY_888999,fix4,XAUUSDg,PERIOD_M5,BUY,3338.07,3338.62,56,2025.07.01 07:15,3337.14,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.07.01 08:00:11,XAUUSDg_PERIOD_M5_20250701_0800_BUY_888999,fix4,XAUUSDg,PERIOD_M5,BUY,3340.30,3340.91,64,2025.07.01 08:00,3339.68,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.07.01 09:26:30,XAUUSDg_PERIOD_M5_20250701_0925_BUY_888999,fix4,XAUUSDg,PERIOD_M5,BUY,3343.86,3344.26,43,2025.07.01 09:25,3342.66,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.07.01 09:43:29,XAUUSDg_PERIOD_M5_20250701_0940_BUY_888999,fix4,XAUUSDg,PERIOD_M5,BUY,3345.64,3346.20,56,2025.07.01 09:40,3345.16,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
2025.07.01 09:55:06,XAUUSDg_PERIOD_M5_20250701_0955_BUY_888999,fix4,XAUUSDg,PERIOD_M5,BUY,3347.38,3347.95,55,2025.07.01 09:55,3347.93,48,READY_TO_BREAKOUT,ALLOWED,breakout_market,1
